"time","segment_id","speed","street","direction","from_street","to_street","length","street_heading","comments","bus_count","message_count","hour","day_of_week","month","record_id","start_latitude","start_longitude","end_latitude","end_longitude","start_location","end_location",":@computed_region_vrxf_vc4k",":@computed_region_6mkv_f3dw",":@computed_region_43wa_7qmu"
"2023-09-08T12:51:08.000","933","-1","Milwaukee","SE","Chicago","Kinzie","0.76","N",,"0","0","12","6","9","0933-202309081751","41.8962355211","-87.6555656519","41.8890222586","-87.6445003767","POINT (-87.6555656519 41.8962355211)","POINT (-87.6445003767 41.8890222586)","25","22620","46"
"2023-09-08T12:51:08.000","932","26","Milwaukee","NW","Devon","Touhy","1.2","N",,"1","3","12","6","9","0932-202309081751","41.9973513029","-87.7877063878","42.0119685688","-87.8009390602","POINT (-87.7877063878 41.9973513029)","POINT (-87.8009390602 42.0119685688)","36","22243","29"
"2023-09-08T12:51:08.000","931","-1","Milwaukee","NW","Peterson","Devon","0.61","N",,"0","0","12","6","9","0931-202309081751","41.9901946296","-87.7808506377","41.9973513029","-87.7877063878","POINT (-87.7808506377 41.9901946296)","POINT (-87.7877063878 41.9973513029)","36","22532","38"
"2023-09-08T12:51:08.000","930","18","Milwaukee","NW","Armitage","Fullerton","0.79","N",,"1","7","12","6","9","0930-202309081751","41.9175685137","-87.6883646017","41.9247896604","-87.7002228515","POINT (-87.6883646017 41.9175685137)","POINT (-87.7002228515 41.9247896604)","23","22535","41"
"2023-09-08T12:51:07.000","929","20","Milwaukee","NW","North Ave","Armitage","0.75","N",,"2","25","12","6","9","0929-202309081751","41.9104755299","-87.6773156389","41.9175685137","-87.6883646017","POINT (-87.6773156389 41.9104755299)","POINT (-87.6883646017 41.9175685137)","25","21560","41"
"2023-09-08T12:51:07.000","928","20","Milwaukee","NW","Division","North Ave","0.75","N",,"2","23","12","6","9","0928-202309081751","41.9033408608","-87.6662786223","41.9104755299","-87.6773156389","POINT (-87.6662786223 41.9033408608)","POINT (-87.6773156389 41.9104755299)","25","22620","46"
"2023-09-08T12:51:07.000","888","-1","Lake Shore Dr","NW","51st","47th","0.68","S",,"0","0","12","6","9","0888-202309081751","41.8027381099","-87.5813917503","41.8107917244","-87.5889190144","POINT (-87.5813917503 41.8027381099)","POINT (-87.5889190144 41.8107917244)","5","21192","33"
"2023-09-08T12:51:07.000","887","-1","Lake Shore Dr","NW","55th","51st","0.53","S",,"0","0","12","6","9","0887-202309081751","41.7952180444","-87.5790082777","41.8027381099","-87.5813917503","POINT (-87.5790082777 41.7952180444)","POINT (-87.5813917503 41.8027381099)","8","21192","33"
"2023-09-08T12:51:07.000","886","-1","Lake Shore Dr","NE","57th","55th","0.2","N",,"0","0","12","6","9","0886-202309081751","41.7924166257","-87.580117873","41.7952180444","-87.5790082777","POINT (-87.580117873 41.7924166257)","POINT (-87.5790082777 41.7952180444)","8","22260","33"
"2023-09-08T12:51:07.000","884","20","LaSalle","WB","Lake Shore Dr","Stockton","0.28","E",,"1","2","12","6","9","0884-202309081751","41.9129419995","-87.6265992962","41.9133832339","-87.6319113969","POINT (-87.6265992962 41.9129419995)","POINT (-87.6319113969 41.9133832339)","68","14926","34"
"2023-09-08T12:51:07.000","883","20","LaSalle","WB","Stockton","Clark","0.08","W",,"1","2","12","6","9","0883-202309081751","41.9133832339","-87.6319113969","41.913172","-87.632854","POINT (-87.6319113969 41.9133832339)","POINT (-87.632854 41.913172)","68","21190","34"
"2023-09-08T12:51:07.000","882","30","LaSalle","SB","Clark","North Ave","0.12","N",,"2","4","12","6","9","0882-202309081751","41.913172","-87.632854","41.9111610262","-87.6333278653","POINT (-87.632854 41.913172)","POINT (-87.6333278653 41.9111610262)","68","21190","34"
"2023-09-08T12:51:07.000","881","35","LaSalle","SB","North Ave","Division","0.5","N",,"1","5","12","6","9","0881-202309081751","41.9111610262","-87.6333278653","41.9038840385","-87.6330996716","POINT (-87.6333278653 41.9111610262)","POINT (-87.6330996716 41.9038840385)","37","14926","11"
"2023-09-08T12:51:07.000","880","34","LaSalle","SB","Division","Chicago","0.5","N",,"1","20","12","6","9","0880-202309081751","41.9038840385","-87.6330996716","41.8966141219","-87.6329021476","POINT (-87.6330996716 41.9038840385)","POINT (-87.6329021476 41.8966141219)","37","14926","11"
"2023-09-08T12:51:07.000","879","31","LaSalle","SB","Chicago","Grand","0.35","N",,"1","17","12","6","9","0879-202309081751","41.8966141219","-87.6329021476","41.891601818","-87.6327415777","POINT (-87.6329021476 41.8966141219)","POINT (-87.6327415777 41.891601818)","37","4446","11"
"2023-09-08T12:51:07.000","878","20","LaSalle","SB","Grand","Wacker","0.32","N",,"1","1","12","6","9","0878-202309081751","41.891601818","-87.6327415777","41.8869348661","-87.6326695061","POINT (-87.6327415777 41.891601818)","POINT (-87.6326695061 41.8869348661)","37","4446","36"
"2023-09-08T12:51:07.000","877","-1","LaSalle","EB","Stockton","Lake Shore Dr","0.28","W",,"0","0","12","6","9","0877-202309081751","41.9132509892","-87.6315440404","41.9128509892","-87.6268319095","POINT (-87.6315440404 41.9132509892)","POINT (-87.6268319095 41.9128509892)","68","21190","34"
"2023-09-08T12:51:07.000","876","20","LaSalle","EB","Clark","Stockton","0.08","W",,"1","2","12","6","9","0876-202309081751","41.9129095435","-87.6329312928","41.9132509892","-87.6315440404","POINT (-87.6329312928 41.9129095435)","POINT (-87.6315440404 41.9132509892)","68","21190","11"
"2023-09-08T12:51:07.000","875","11","LaSalle","NB","North Ave","Clark","0.12","N",,"1","3","12","6","9","0875-202309081751","41.9111587862","-87.632960514","41.913031","-87.632772","POINT (-87.632960514 41.9111587862)","POINT (-87.632772 41.913031)","37","14926","11"
"2023-09-08T12:51:07.000","874","17","LaSalle","NB","Division","North Ave","0.5","N",,"1","15","12","6","9","0874-202309081751","41.9038817979","-87.6327323363","41.9111587862","-87.632960514","POINT (-87.6327323363 41.9038817979)","POINT (-87.632960514 41.9111587862)","37","14926","11"
"2023-09-08T12:51:07.000","873","16","LaSalle","NB","Chicago","Division","0.5","N",,"1","13","12","6","9","0873-202309081751","41.8966118812","-87.6325348871","41.9038817979","-87.6327323363","POINT (-87.6325348871 41.8966118812)","POINT (-87.6327323363 41.9038817979)","37","4446","11"
"2023-09-08T12:51:07.000","872","19","LaSalle","NB","Grand","Chicago","0.35","N",,"1","1","12","6","9","0872-202309081751","41.8915995768","-87.6323743203","41.8966118812","-87.6325348871","POINT (-87.6323743203 41.8915995768)","POINT (-87.6325348871 41.8966118812)","37","4446","36"
"2023-09-08T12:51:07.000","871","-1","LaSalle","NB","Wacker","Grand","0.32","N",,"0","0","12","6","9","0871-202309081751","41.8869326249","-87.6323022864","41.8915995768","-87.6323743203","POINT (-87.6323022864 41.8869326249)","POINT (-87.6323743203 41.8915995768)","38","14309","36"
"2023-09-08T12:51:07.000","867","-1","Jefferson","NB","Madison","Randolph","0.35","N",,"0","0","12","6","9","0867-202309081751","41.8817855514","-87.6424565074","41.8844837459","-87.6426207291","POINT (-87.6424565074 41.8817855514)","POINT (-87.6426207291 41.8844837459)","29","4452","36"
"2023-09-08T12:51:07.000","866","18","Jefferson","NB","Harrison","Madison","0.51","S",,"2","20","12","6","9","0866-202309081751","41.8743970981","-87.6422453799","41.8817855514","-87.6424565074","POINT (-87.6422453799 41.8743970981)","POINT (-87.6424565074 41.8817855514)","29","14917","26"
"2023-09-08T12:51:07.000","864","21","Illinois","EB","Columbus","Lake Shore Dr","0.3","E","Oneway","2","9","12","6","9","0864-202309081751","41.8910035937","-87.6202254172","41.8911049219","-87.6142290945","POINT (-87.6202254172 41.8910035937)","POINT (-87.6142290945 41.8911049219)","37","21182","36"
"2023-09-08T12:51:07.000","863","-1","Illinois","EB","Michigan","Columbus","0.2","E","Oneway","0","0","12","6","9","0863-202309081751","41.890933613","-87.6241289611","41.8910035937","-87.6202254172","POINT (-87.6241289611 41.890933613)","POINT (-87.6202254172 41.8910035937)","37","21182","36"
"2023-09-08T12:51:07.000","862","-1","Illinois","EB","State","Michigan","0.2","E","Oneway","0","0","12","6","9","0862-202309081751","41.8908659481","-87.6280379804","41.890933613","-87.6241289611","POINT (-87.6280379804 41.8908659481)","POINT (-87.6241289611 41.890933613)","37","21182","36"
"2023-09-08T12:51:07.000","861","12","Illinois","EB","LaSalle","State","0.23","W","Oneway","1","5","12","6","9","0861-202309081751","41.890802544","-87.6325588172","41.8908659481","-87.6280379804","POINT (-87.6325588172 41.890802544)","POINT (-87.6280379804 41.8908659481)","37","4446","36"
"2023-09-08T12:51:07.000","860","16","Higgins","NW","Milwaukee","Central","0.33","W",,"2","8","12","6","9","0860-202309081751","41.9688518136","-87.7614767729","41.9704709429","-87.7675609235","POINT (-87.7614767729 41.9688518136)","POINT (-87.7675609235 41.9704709429)","11","21869","50"
"2023-09-08T12:51:07.000","859","29","Higgins","NW","Central","Austin","0.58","W",,"1","6","12","6","9","0859-202309081751","41.9704709429","-87.7675609235","41.9733282922","-87.7782350055","POINT (-87.7675609235 41.9704709429)","POINT (-87.7782350055 41.9733282922)","11","21869","50"
"2023-09-08T12:51:06.000","1276","25","Columbus","NB","Roosevelt","Congress","0.57","S",,"2","6","12","6","9","1276-202309081751","41.867512","-87.620301","41.875774","-87.620488","POINT (-87.620301 41.867512)","POINT (-87.620488 41.875774)","34","14913","10"
"2023-09-08T12:51:06.000","858","-1","Higgins","NW","Austin","Nagle","0.53","W",,"0","0","12","6","9","0858-202309081751","41.9733282922","-87.7782350055","41.9763954381","-87.7878566714","POINT (-87.7782350055 41.9733282922)","POINT (-87.7878566714 41.9763954381)","11","21869","50"
"2023-09-08T12:51:06.000","857","-1","Higgins","NW","Nagle","Oak Park","0.47","W",,"0","0","12","6","9","0857-202309081751","41.9763954381","-87.7878566714","41.9790058174","-87.7964577516","POINT (-87.7878566714 41.9763954381)","POINT (-87.7964577516 41.9790058174)","11","21869","50"
"2023-09-08T12:51:06.000","856","-1","Higgins","NW","Oak Park","Harlem","0.56","W",,"0","0","12","6","9","0856-202309081751","41.9790058174","-87.7964577516","41.9812711585","-87.8069553878","POINT (-87.7964577516 41.9790058174)","POINT (-87.8069553878 41.9812711585)","36","4448","29"
"2023-09-08T12:51:06.000","854","25","Higgins","SE","Central","Milwaukee","0.33","W",,"1","1","12","6","9","0854-202309081751","41.970196534","-87.7675633518","41.968577405","-87.7614792272","POINT (-87.7675633518 41.970196534)","POINT (-87.7614792272 41.968577405)","11","21869","50"
"2023-09-08T12:51:06.000","853","26","Higgins","SE","Austin","Central","0.58","W",,"1","6","12","6","9","0853-202309081751","41.9730538829","-87.7782373882","41.970196534","-87.7675633518","POINT (-87.7782373882 41.9730538829)","POINT (-87.7675633518 41.970196534)","11","21869","50"
"2023-09-08T12:51:06.000","852","29","Higgins","SE","Nagle","Austin","0.53","W",,"1","13","12","6","9","0852-202309081751","41.9761210286","-87.787859013","41.9730538829","-87.7782373882","POINT (-87.787859013 41.9761210286)","POINT (-87.7782373882 41.9730538829)","11","21869","50"
"2023-09-08T12:51:06.000","851","32","Higgins","SE","Oak Park","Nagle","0.47","W",,"1","9","12","6","9","0851-202309081751","41.9787314076","-87.7964600566","41.9761210286","-87.787859013","POINT (-87.7964600566 41.9787314076)","POINT (-87.787859013 41.9761210286)","36","4448","29"
"2023-09-08T12:51:06.000","850","31","Higgins","SE","Harlem","Oak Park","0.56","W",,"1","10","12","6","9","0850-202309081751","41.9809967484","-87.8069576478","41.9787314076","-87.7964600566","POINT (-87.8069576478 41.9809967484)","POINT (-87.7964600566 41.9787314076)","36","4448","29"
"2023-09-08T12:51:06.000","848","-1","Harlem","SB","Touhy","Pratt","0.5","N",,"0","0","12","6","9","0848-202309081751","42.0117152702","-87.8068098621","42.0044664214","-87.8068883617","POINT (-87.8068098621 42.0117152702)","POINT (-87.8068883617 42.0044664214)","77","22243","29"
"2023-09-08T12:51:06.000","846","32","Harlem","SB","Devon","Peterson","0.54","N",,"1","7","12","6","9","0846-202309081751","41.9977761215","-87.8069809576","41.98997995","-87.8070638759","POINT (-87.8069809576 41.9977761215)","POINT (-87.8070638759 41.98997995)","77","22243","29"
"2023-09-08T12:51:06.000","845","28","Harlem","SB","Peterson","Bryn Mawr","0.5","N",,"1","8","12","6","9","0845-202309081751","41.98997995","-87.8070638759","41.9827784576","-87.8071231837","POINT (-87.8070638759 41.98997995)","POINT (-87.8071231837 41.9827784576)","36","22243","29"
"2023-09-08T12:51:06.000","844","19","Harlem","SB","Bryn Mawr","Foster","0.5","N",,"2","8","12","6","9","0844-202309081751","41.9827784576","-87.8071231837","41.9754681394","-87.8072020843","POINT (-87.8071231837 41.9827784576)","POINT (-87.8072020843 41.9754681394)","36","22243","29"
"2023-09-08T12:51:06.000","843","-1","Harlem","SB","Foster","Gunnison","0.5","N",,"0","0","12","6","9","0843-202309081751","41.9754681394","-87.8072020843","41.9682613016","-87.8073175404","POINT (-87.8072020843 41.9754681394)","POINT (-87.8073175404 41.9682613016)","36","4448","29"
"2023-09-08T12:51:06.000","842","25","Harlem","SB","Forest Preserve Ave","Addison","0.59","N",,"1","4","12","6","9","0842-202309081751","41.9538807636","-87.8074731902","41.9452646537","-87.8071886569","POINT (-87.8074731902 41.9538807636)","POINT (-87.8071886569 41.9452646537)",,"4453",
"2023-09-08T12:51:06.000","841","18","Harlem","SB","Addison","Belmont","0.5","N",,"1","7","12","6","9","0841-202309081751","41.9452646537","-87.8071886569","41.9379889583","-87.8069118722","POINT (-87.8071886569 41.9452646537)","POINT (-87.8069118722 41.9379889583)","17","22254","19"
"2023-09-08T12:51:06.000","840","-1","Harlem","SB","Belmont","Diversey","0.5","N",,"0","0","12","6","9","0840-202309081751","41.9379889583","-87.8069118722","41.9308138672","-87.8066529833","POINT (-87.8069118722 41.9379889583)","POINT (-87.8066529833 41.9308138672)","17","22254","7"
"2023-09-08T12:51:06.000","839","20","Harlem","SB","Diversey","Grand","0.47","N",,"1","12","12","6","9","0839-202309081751","41.9308138672","-87.8066529833","41.9239935733","-87.8064286323","POINT (-87.8066529833 41.9308138672)","POINT (-87.8064286323 41.9239935733)",,"4454",
"2023-09-08T12:51:06.000","838","27","Harlem","SB","Grand","Armitage","0.54","N",,"1","10","12","6","9","0838-202309081751","41.9239935733","-87.8064286323","41.9161706271","-87.8061752063","POINT (-87.8064286323 41.9239935733)","POINT (-87.8061752063 41.9161706271)",,"4454",
"2023-09-08T12:51:06.000","837","26","Harlem","SB","Armitage","North Ave","0.51","N",,"1","15","12","6","9","0837-202309081751","41.9161706271","-87.8061752063","41.9088392194","-87.805936449","POINT (-87.8061752063 41.9161706271)","POINT (-87.805936449 41.9088392194)",,"4454",
"2023-09-08T12:51:06.000","835","-1","Harlem","SB","Archer","59th","0.5","S",,"0","0","12","6","9","0835-202309081751","41.7919400348","-87.8017113077","41.7846892828","-87.801399484","POINT (-87.8017113077 41.7919400348)","POINT (-87.801399484 41.7846892828)",,"2733",
"2023-09-08T12:51:06.000","834","-1","Harlem","SB","59th","63rd","0.51","S",,"0","0","12","6","9","0834-202309081751","41.7846892828","-87.801399484","41.7772923833","-87.8010821479","POINT (-87.801399484 41.7846892828)","POINT (-87.8010821479 41.7772923833)",,"2733",
"2023-09-08T12:51:06.000","847","-1","Harlem","SB","Pratt","Devon","0.46","N",,"0","0","12","6","9","0847-202309081751","42.0044664214","-87.8068883617","41.9977761215","-87.8069809576","POINT (-87.8068883617 42.0044664214)","POINT (-87.8069809576 41.9977761215)","77","22243","29"
"2023-09-08T12:51:05.000","832","-1","Harlem","NB","Pratt","Touhy","0.5","N",,"0","0","12","6","9","0832-202309081751","42.0044647335","-87.8065204549","42.0117135819","-87.8064419209","POINT (-87.8065204549 42.0044647335)","POINT (-87.8064419209 42.0117135819)",,"4456",
"2023-09-08T12:51:05.000","831","-1","Harlem","NB","Devon","Pratt","0.46","N",,"0","0","12","6","9","0831-202309081751","41.9977744341","-87.8066130746","42.0044647335","-87.8065204549","POINT (-87.8066130746 41.9977744341)","POINT (-87.8065204549 42.0044647335)","36","22243","29"
"2023-09-08T12:51:05.000","830","-1","Harlem","NB","Peterson","Devon","0.54","N",,"0","0","12","6","9","0830-202309081751","41.9899782632","-87.8066960672","41.9977744341","-87.8066130746","POINT (-87.8066960672 41.9899782632)","POINT (-87.8066130746 41.9977744341)","36","22243","29"
"2023-09-08T12:51:05.000","829","-1","Harlem","NB","Bryn Mawr","Peterson","0.5","N",,"0","0","12","6","9","0829-202309081751","41.9827767713","-87.8067554164","41.9899782632","-87.8066960672","POINT (-87.8067554164 41.9827767713)","POINT (-87.8066960672 41.9899782632)","36","22243","29"
"2023-09-08T12:51:05.000","828","25","Harlem","NB","Foster","Bryn Mawr","0.5","N",,"1","2","12","6","9","0828-202309081751","41.9754664535","-87.8068343518","41.9827767713","-87.8067554164","POINT (-87.8068343518 41.9754664535)","POINT (-87.8067554164 41.9827767713)","36","4448","29"
"2023-09-08T12:51:05.000","827","-1","Milwaukee","NW","Bryn Mawr","Peterson","0.61","N",,"0","0","12","6","9","0827-202309081751","41.9829150282","-87.774179251","41.9901946296","-87.7808506377","POINT (-87.774179251 41.9829150282)","POINT (-87.7808506377 41.9901946296)","11","21869","50"
"2023-09-08T12:51:05.000","826","27","Milwaukee","NW","Foster","Bryn Mawr","0.61","N",,"2","6","12","6","9","0826-202309081751","41.975654244","-87.7675546457","41.9829150282","-87.774179251","POINT (-87.7675546457 41.975654244)","POINT (-87.774179251 41.9829150282)","11","21869","50"
"2023-09-08T12:51:05.000","825","26","Milwaukee","NW","Lawrence","Foster","0.65","N",,"5","24","12","6","9","0825-202309081751","41.9678434988","-87.7605911887","41.975654244","-87.7675546457","POINT (-87.7605911887 41.9678434988)","POINT (-87.7675546457 41.975654244)","15","21869","50"
"2023-09-08T12:51:05.000","824","29","Milwaukee","NW","Montrose","Lawrence","0.59","N",,"1","15","12","6","9","0824-202309081751","41.9606324493","-87.7543053641","41.9678434988","-87.7605911887","POINT (-87.7543053641 41.9606324493)","POINT (-87.7605911887 41.9678434988)","15","22618","50"
"2023-09-08T12:51:05.000","823","22","Torrence","NB","103rd","99th","0.5","S",,"2","7","12","6","9","0823-202309081751","41.7081667435","-87.5594825555","41.7154042389","-87.5595922635","POINT (-87.5594825555 41.7081667435)","POINT (-87.5595922635 41.7154042389)","48","21202","47"
"2023-09-08T12:51:05.000","822","27","Torrence","NB","107th","103rd","0.5","S",,"1","3","12","6","9","0822-202309081751","41.7009752315","-87.5593916356","41.7081667435","-87.5594825555","POINT (-87.5593916356 41.7009752315)","POINT (-87.5594825555 41.7081667435)","48","21202","47"
"2023-09-08T12:51:05.000","821","35","Torrence","NB","112th","107th","0.62","S",,"1","2","12","6","9","0821-202309081751","41.6919396448","-87.5592792181","41.7009752315","-87.5593916356","POINT (-87.5592792181 41.6919396448)","POINT (-87.5593916356 41.7009752315)","48","21202","47"
"2023-09-08T12:51:05.000","817","27","Stony Island","SB","57th","59th","0.25","S",,"1","4","12","6","9","0817-202309081751","41.7915709546","-87.5869009635","41.7878819901","-87.5868421143","POINT (-87.5869009635 41.7915709546)","POINT (-87.5868421143 41.7878819901)","8","22260","33"
"2023-09-08T12:51:05.000","816","26","Stony Island","SB","59th","63rd","0.5","S",,"1","10","12","6","9","0816-202309081751","41.7878819901","-87.5868421143","41.7806547878","-87.5866211188","POINT (-87.5868421143 41.7878819901)","POINT (-87.5866211188 41.7806547878)","8","22260","33"
"2023-09-08T12:51:05.000","815","23","Stony Island","SB","63rd","67th","0.5","S",,"2","12","12","6","9","0815-202309081751","41.7806547878","-87.5866211188","41.7733522321","-87.5864010353","POINT (-87.5866211188 41.7806547878)","POINT (-87.5864010353 41.7733522321)","9","22260","33"
"2023-09-08T12:51:05.000","814","29","Stony Island","SB","67th","71st","0.5","S",,"1","2","12","6","9","0814-202309081751","41.7733522321","-87.5864010353","41.7660878258","-87.5862821566","POINT (-87.5864010353 41.7733522321)","POINT (-87.5862821566 41.7660878258)","9","22260","33"
"2023-09-08T12:51:05.000","813","24","Stony Island","SB","71st","75th","0.5","S",,"2","17","12","6","9","0813-202309081751","41.7660878258","-87.5862821566","41.7587855819","-87.5861128958","POINT (-87.5862821566 41.7660878258)","POINT (-87.5861128958 41.7587855819)","39","22538","33"
"2023-09-08T12:51:05.000","812","28","Stony Island","SB","75th","79th","0.5","S",,"4","25","12","6","9","0812-202309081751","41.7587855819","-87.5861128958","41.7515208628","-87.5859432626","POINT (-87.5861128958 41.7587855819)","POINT (-87.5859432626 41.7515208628)","39","22538","35"
"2023-09-08T12:51:05.000","811","23","Stony Island","SB","79th","83rd","0.5","S",,"2","13","12","6","9","0811-202309081751","41.7515208628","-87.5859432626","41.7442186009","-87.585774091","POINT (-87.5859432626 41.7515208628)","POINT (-87.585774091 41.7442186009)","41","21546","33"
"2023-09-08T12:51:05.000","810","26","Stony Island","SB","83rd","87th","0.5","S",,"2","3","12","6","9","0810-202309081751","41.7442186009","-87.585774091","41.7369158383","-87.5856049147","POINT (-87.585774091 41.7442186009)","POINT (-87.5856049147 41.7369158383)","41","21202","35"
"2023-09-08T12:51:05.000","809","25","Stony Island","SB","87th","91st","0.5","S",,"1","5","12","6","9","0809-202309081751","41.7369158383","-87.5856049147","41.729613558","-87.5854357956","POINT (-87.5856049147 41.7369158383)","POINT (-87.5854357956 41.729613558)","41","21202","35"
"2023-09-08T12:51:05.000","808","27","Stony Island","SB","91st","95th","0.5","S",,"1","7","12","6","9","0808-202309081751","41.729613558","-87.5854357956","41.7223487458","-87.5853170018","POINT (-87.5854357956 41.729613558)","POINT (-87.5853170018 41.7223487458)","44","21202","35"
"2023-09-08T12:51:05.000","807","41","Stony Island","SB","95th","103rd","1.01","S",,"1","3","12","6","9","0807-202309081751","41.7223487458","-87.5853170018","41.7077704152","-87.5860949813","POINT (-87.5853170018 41.7223487458)","POINT (-87.5860949813 41.7077704152)","48","21202","35"
"2023-09-08T12:51:04.000","1127","-1","Cicero","NB","Cermak","Roosevelt","1.01614769431","S","Outside City Limits","0","0","12","6","9","1127-202309081751","41.8512433072","-87.7440666919","41.865960857","-87.7446180929","POINT (-87.7440666919 41.8512433072)","POINT (-87.7446180929 41.865960857)",,"4458",
"2023-09-08T12:51:04.000","1126","32","Cicero","NB","31st","Cermak","1.00091521838","S","Outside City Limits","2","10","12","6","9","1126-202309081751","41.8367455138","-87.7435648614","41.8512433072","-87.7440666919","POINT (-87.7435648614 41.8367455138)","POINT (-87.7440666919 41.8512433072)",,"4458",
"2023-09-08T12:51:04.000","806","23","Stony Island","NB","59th","57th","0.25","S",,"3","17","12","6","9","0806-202309081751","41.7878796071","-87.5864754787","41.7915685714","-87.5865342813","POINT (-87.5864754787 41.7878796071)","POINT (-87.5865342813 41.7915685714)","8","22260","33"
"2023-09-08T12:51:04.000","805","21","Stony Island","NB","63rd","59th","0.5","S",,"4","41","12","6","9","0805-202309081751","41.7806524044","-87.5862545245","41.7878796071","-87.5864754787","POINT (-87.5862545245 41.7806524044)","POINT (-87.5864754787 41.7878796071)","9","22260","33"
"2023-09-08T12:51:04.000","804","19","Stony Island","NB","67th","63rd","0.5","S",,"4","46","12","6","9","0804-202309081751","41.7733498484","-87.5860344826","41.7806524044","-87.5862545245","POINT (-87.5860344826 41.7733498484)","POINT (-87.5862545245 41.7806524044)","9","22538","33"
"2023-09-08T12:51:04.000","803","14","Stony Island","NB","71st","67th","0.5","S",,"1","3","12","6","9","0803-202309081751","41.7660854419","-87.5859156196","41.7733498484","-87.5860344826","POINT (-87.5859156196 41.7660854419)","POINT (-87.5860344826 41.7733498484)","39","22538","33"
"2023-09-08T12:51:04.000","802","-1","Stony Island","NB","75th","71st","0.5","S",,"0","0","12","6","9","0802-202309081751","41.7587831979","-87.585746426","41.7660854419","-87.5859156196","POINT (-87.585746426 41.7587831979)","POINT (-87.5859156196 41.7660854419)","39","22538","35"
"2023-09-08T12:51:04.000","801","-1","Stony Island","NB","79th","75th","0.5","S",,"0","0","12","6","9","0801-202309081751","41.7515184785","-87.5855768194","41.7587831979","-87.585746426","POINT (-87.5855768194 41.7515184785)","POINT (-87.585746426 41.7587831979)","39","22538","35"
"2023-09-08T12:51:04.000","800","-1","Stony Island","NB","83rd","79th","0.5","S",,"0","0","12","6","9","0800-202309081751","41.7442162163","-87.5854076784","41.7515184785","-87.5855768194","POINT (-87.5854076784 41.7442162163)","POINT (-87.5855768194 41.7515184785)","41","21202","35"
"2023-09-08T12:51:04.000","799","-1","Stony Island","NB","87th","83rd","0.5","S",,"0","0","12","6","9","0799-202309081751","41.7369134537","-87.5852385693","41.7442162163","-87.5854076784","POINT (-87.5852385693 41.7369134537)","POINT (-87.5854076784 41.7442162163)","44","21202","35"
"2023-09-08T12:51:04.000","798","31","Stony Island","NB","91st","87th","0.5","S",,"1","2","12","6","9","0798-202309081751","41.7296111731","-87.5850694771","41.7369134537","-87.5852385693","POINT (-87.5850694771 41.7296111731)","POINT (-87.5852385693 41.7369134537)","44","21202","35"
"2023-09-08T12:51:04.000","797","24","Stony Island","NB","95th","91st","0.5","S",,"2","24","12","6","9","0797-202309081751","41.722346361","-87.5849507392","41.7296111731","-87.5850694771","POINT (-87.5849507392 41.722346361)","POINT (-87.5850694771 41.7296111731)","48","21202","35"
"2023-09-08T12:51:04.000","796","54","Stony Island","NB","103rd","95th","1.01","S",,"1","6","12","6","9","0796-202309081751","41.7077680335","-87.5857288013","41.722346361","-87.5849507392","POINT (-87.5857288013 41.7077680335)","POINT (-87.5849507392 41.722346361)","48","21202","47"
"2023-09-08T12:51:04.000","795","-1","Ridge","WB","Hollywood","Peterson","0.63","W","part of Peterson","1","12","12","6","9","0795-202309081751","41.985180094","-87.6624036279","41.9909172373","-87.6721450666","POINT (-87.6624036279 41.985180094)","POINT (-87.6721450666 41.9909172373)","76","4451","16"
"2023-09-08T12:51:04.000","793","-1","Hollywood","EB","Ridge","Lake Shore Dr","0.45","W","part of Peterson","0","0","12","6","9","0793-202309081751","41.9849056913","-87.662406509","41.9852595517","-87.6535201163","POINT (-87.662406509 41.9849056913)","POINT (-87.6535201163 41.9852595517)","76","4451","16"
"2023-09-08T12:51:04.000","792","25","Ridge","EB","Peterson","Hollywood","0.63","W","part of Peterson","1","6","12","6","9","0792-202309081751","41.9906428343","-87.6721479065","41.9849056913","-87.662406509","POINT (-87.6721479065 41.9906428343)","POINT (-87.662406509 41.9849056913)","76","4451","24"
"2023-09-08T12:51:04.000","791","11","Peterson","WB","Ridge","Damen","0.39","W",,"1","6","12","6","9","0791-202309081751","41.9909172373","-87.6721450666","41.9908246255","-87.6798577685","POINT (-87.6721450666 41.9909172373)","POINT (-87.6798577685 41.9908246255)","76","4451","24"
"2023-09-08T12:51:04.000","790","-1","Peterson","WB","Damen","Western","0.5","W",,"0","0","12","6","9","0790-202309081751","41.9908246255","-87.6798577685","41.9906579206","-87.6896910614","POINT (-87.6798577685 41.9908246255)","POINT (-87.6896910614 41.9906579206)","20","4450","24"
"2023-09-08T12:51:04.000","789","27","Peterson","WB","Western","California","0.49","W",,"1","4","12","6","9","0789-202309081751","41.9906579206","-87.6896910614","41.9905751568","-87.6993974307","POINT (-87.6896910614 41.9906579206)","POINT (-87.6993974307 41.9905751568)","20","4450","24"
"2023-09-08T12:51:04.000","788","-1","Peterson","WB","California","Jersey","0.6","W",,"0","0","12","6","9","0788-202309081751","41.9905751568","-87.6993974307","41.9905195564","-87.7111087839","POINT (-87.6993974307 41.9905751568)","POINT (-87.7111087839 41.9905195564)","20","4450","24"
"2023-09-08T12:51:04.000","787","-1","Peterson","WB","Jersey","Central Park","0.39","W",,"0","0","12","6","9","0787-202309081751","41.9905195564","-87.7111087839","41.9903903804","-87.7188675725","POINT (-87.7111087839 41.9905195564)","POINT (-87.7188675725 41.9903903804)","13","4450","27"
